id,id_infraestructura,id_nodo,amenaza,probabilidad_falla,sucede_falla
379,2337.0,,cierre_calle,0.01,False
380,2341.0,,cierre_calle,0.01,False
381,2671.0,,cierre_calle,0.01,False
382,448675242.0,,cierre_calle,0.01,False
383,1012625459.0,,cierre_calle,0.01,False
384,1360.0,,cierre_calle,0.01,False
385,2340.0,,cierre_calle,0.01,False
386,442511192.0,,cierre_calle,0.01,False
387,1121.0,,cierre_calle,0.01,False
388,850714881.0,,cierre_calle,0.01,False
389,1811.0,,cierre_calle,0.01,False
390,582095947.0,,cierre_calle,0.01,False
391,1527.0,,cierre_calle,0.01,False
392,39015499.0,,cierre_calle,0.01,False
393,496.0,,cierre_calle,0.01,False
394,8000806.0,,cierre_calle,0.01,False
395,179551969.0,,cierre_calle,0.01,False
396,331303478.0,,cierre_calle,0.01,False
397,1173723119.0,,cierre_calle,0.01,False
398,23.0,,cierre_calle,0.01,False
399,24.0,,cierre_calle,0.01,False
400,725.0,,cierre_calle,0.01,False
401,726.0,,cierre_calle,0.01,False
402,1002.0,,cierre_calle,0.01,False
403,1005.0,,cierre_calle,0.01,False
404,2449.0,,cierre_calle,0.01,False
405,889017366.0,,cierre_calle,0.01,False
406,1907.0,,cierre_calle,0.01,False
407,331303476.0,,cierre_calle,0.01,False
408,1001.0,,cierre_calle,0.01,False
409,1301017741.0,,cierre_calle,0.01,False
410,2667.0,,cierre_calle,0.01,False
411,8000969.0,,cierre_calle,0.01,False
412,1201556831.0,,cierre_calle,0.01,False
413,29.0,,cierre_calle,0.01,False
414,527.0,,cierre_calle,0.01,False
415,2564.0,,cierre_calle,0.01,False
416,41106831.0,,cierre_calle,0.01,False
417,526.0,,cierre_calle,0.01,False
418,8000987.0,,cierre_calle,0.01,False
419,32.0,,cierre_calle,0.01,False
420,8000998.0,,cierre_calle,0.01,False
421,39391169.0,,cierre_calle,0.01,False
422,441531750.0,,cierre_calle,0.01,False
423,854448029.0,,cierre_calle,0.01,False
424,854448030.0,,cierre_calle,0.01,False
425,981884137.0,,cierre_calle,0.01,False
426,981884138.0,,cierre_calle,0.01,False
427,981884139.0,,cierre_calle,0.01,False
428,33.0,,cierre_calle,0.01,False
429,34.0,,cierre_calle,0.01,False
430,503.0,,cierre_calle,0.01,False
